region,branch_code,province,branch,month,water_sold_m3
10,5512016,อุทัยธานี,อุทัยธานี,2025-08-01,219635.0
10,5512032,เพชรบูรณ์,เพชรบูรณ์,2025-08-01,367761.0
10,5512020,ตาก,แม่สอด,2025-08-01,819519.0
1,5531032,ปราจีนบุรี,กบินทร์บุรี,2025-09-01,310409.0
1,5531025,จันทบุรี,ขลุง,2025-09-01,245542.0
1,5531027,ตราด,คลองใหญ่,2025-09-01,63168.0
1,5531024,จันทบุรี,จันทบุรี,2025-09-01,1202752.0
1,5531017,ฉะเชิงเทรา,ฉะเชิงเทรา,2025-09-01,891722.0
1,5531011,ชลบุรี,ชลบุรี,2025-09-01,3935105.0
1,5531026,ตราด,ตราด,2025-09-01,508032.0
1,5531019,ฉะเชิงเทรา,บางคล้า,2025-09-01,1753560.0
1,5531018,ฉะเชิงเทรา,บางปะกง,2025-09-01,1169259.0
1,5531022,ระยอง,บ้านฉาง,2025-09-01,2411563.0
1,5531013,ชลบุรี,บ้านบึง,2025-09-01,1348958.0
1,5531031,ปราจีนบุรี,ปราจีนบุรี,2025-09-01,796345.0
1,5531023,ระยอง,ปากน้ำประแสร์,2025-09-01,443554.0
1,5531020,ฉะเชิงเทรา,พนมสารคาม,2025-09-01,547414.0
1,5531014,ชลบุรี,พนัสนิคม,2025-09-01,1786396.0
1,5531012,ชลบุรี,พัทยา,2025-09-01,4786241.0
1,5531021,ระยอง,ระยอง,2025-09-01,1659979.03
1,5531029,สระแก้ว,วัฒนานคร,2025-09-01,113602.0
1,5531015,ชลบุรี,ศรีราชา,2025-09-01,1589503.0
1,5531028,สระแก้ว,สระแก้ว,2025-09-01,307885.0
1,5531030,สระแก้ว,อรัญประเทศ,2025-09-01,361120.0
1,5531016,ชลบุรี,แหลมฉบัง,2025-09-01,2079856.0
2,5541031,นครราชสีมา,ครบุรี,2025-09-01,141757.0
2,5541039,ปทุมธานี,คลองหลวง,2025-09-01,3042518.0
2,5541017,ลพบุรี,ชัยบาดาล,2025-09-01,202163.0
2,5541036,นครราชสีมา,ชุมพวง,2025-09-01,98242.0
2,5541038,นครราชสีมา,ด่านขุนทด,2025-09-01,161672.0
2,5541024,พระนครศรีอยุธยา,ท่าเรือ,2025-09-01,143056.0
2,5541040,ปทุมธานี,ธัญบุรี,2025-09-01,1898210.0
2,5541027,นครนายก,นครนายก,2025-09-01,357915.0
2,5541029,นครราชสีมา,นครราชสีมา,2025-09-01,880652.0
2,5541028,นครนายก,บ้านนา,2025-09-01,306102.0
2,5541014,สระบุรี,บ้านหมอ,2025-09-01,87895.0
2,5541016,ลพบุรี,บ้านหมี่,2025-09-01,312025.0
2,5541025,ปทุมธานี,ปทุมธานี,2025-09-01,2370373.0
2,5541033,นครราชสีมา,ปักธงชัย,2025-09-01,236633.0
2,5541030,นครราชสีมา,ปากช่อง,2025-09-01,409996.0
2,5541022,พระนครศรีอยุธยา,ผักไห่,2025-09-01,40288.0
2,5541021,พระนครศรีอยุธยา,พระนครศรีอยุธยา,2025-09-01,2434831.0
2,5541011,สระบุรี,พระพุทธบาท,2025-09-01,388661.0
2,5541035,นครราชสีมา,พิมาย,2025-09-01,221002.0
2,5541013,สระบุรี,มวกเหล็ก,2025-09-01,512097.0
2,5541026,ปทุมธานี,รังสิต,2025-09-01,4205137.0
2,5541015,ลพบุรี,ลพบุรี,2025-09-01,1224424.0
2,5541020,อ่างทอง,วิเศษชัยชาญ,2025-09-01,85428.0
2,5541018,สิงห์บุรี,สิงห์บุรี,2025-09-01,227248.0
2,5541032,นครราชสีมา,สีคิ้ว,2025-09-01,802046.0
2,5541012,สระบุรี,หนองแค,2025-09-01,887021.0
2,5541019,อ่างทอง,อ่างทอง,2025-09-01,244591.0
2,5541023,พระนครศรีอยุธยา,เสนา,2025-09-01,249574.0
2,5541034,นครราชสีมา,โชคชัย,2025-09-01,305712.0
2,5541037,นครราชสีมา,โนนสูง,2025-09-01,141155.0
3,5542024,กาญจนบุรี,กาญจนบุรี,2025-09-01,683377.0
3,5542031,ประจวบคีรีขันธ์,กุยบุรี,2025-09-01,385551.0
3,5542022,สุพรรณบุรี,ด่านช้าง,2025-09-01,129070.0
3,5542027,กาญจนบุรี,ท่ามะกา,2025-09-01,219798.0
3,5542033,นครปฐม,นครปฐม,2025-09-01,613067.0
3,5542032,ประจวบคีรีขันธ์,บางสะพาน,2025-09-01,235973.0
3,5542011,ราชบุรี,บ้านโป่ง,2025-09-01,209032.0
3,5542029,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,2025-09-01,352892.0
3,5542030,ประจวบคีรีขันธ์,ปราณบุรี,2025-09-01,885341.0
3,5542013,ราชบุรี,ปากท่อ,2025-09-01,517285.0
3,5542026,กาญจนบุรี,พนมทวน,2025-09-01,164391.0
3,5542014,ราชบุรี,ราชบุรี,2025-09-01,696481.0
3,5542020,สุพรรณบุรี,ศรีประจันต์,2025-09-01,96692.0
3,5542015,สมุทรสงคราม,สมุทรสงคราม,2025-09-01,941224.0
3,5542016,สมุทรสาคร,สมุทรสาคร,2025-09-01,5754565.0
3,5542012,ราชบุรี,สวนผึ้ง,2025-09-01,123945.0
3,5542018,นครปฐม,สามพราน,2025-09-01,1089154.0
3,5542019,สุพรรณบุรี,สุพรรณบุรี,2025-09-01,602094.0
3,5542023,สุพรรณบุรี,อู่ทอง,2025-09-01,385920.0
3,5542017,สมุทรสาคร,อ้อมน้อย,2025-09-01,2745330.0
3,5542021,สุพรรณบุรี,เดิมบางนางบวช,2025-09-01,198927.0
3,5542028,เพชรบุรี,เพชรบุรี,2025-09-01,1264772.0
3,5542025,กาญจนบุรี,เลาขวัญ,2025-09-01,129407.0
4,5551025,กระบี่,กระบี่,2025-09-01,857663.0
4,5551012,สุราษฎร์ธานี,กาญจนดิษฐ์,2025-09-01,306269.69
4,5551031,นครศรีธรรมราช,ขนอม,2025-09-01,144797.0
4,5551034,กระบี่,คลองท่อม,2025-09-01,109837.0
4,5551030,นครศรีธรรมราช,จันดี,2025-09-01,128109.0
4,5551028,นครศรีธรรมราช,ชะอวด,2025-09-01,99647.0
4,5551017,ชุมพร,ชุมพร,2025-09-01,832220.0
4,5551022,พังงา,ตะกั่วป่า,2025-09-01,145601.0
4,5551027,นครศรีธรรมราช,ทุ่งสง,2025-09-01,491352.0
4,5551019,ชุมพร,ท่าแซะ,2025-09-01,96926.0
4,5551023,พังงา,ท้ายเหมือง,2025-09-01,90538.0
4,5551032,นครศรีธรรมราช,นครศรีธรรมราช,2025-09-01,247620.0
4,5551015,สุราษฎร์ธานี,บ้านตาขุน,2025-09-01,92532.0
4,5551029,นครศรีธรรมราช,ปากพนัง,2025-09-01,244292.0
4,5551021,พังงา,พังงา,2025-09-01,236417.0
4,5551024,ภูเก็ต,ภูเก็ต,2025-09-01,2161476.0
4,5551020,ระนอง,ระนอง,2025-09-01,453658.0
4,5551011,สุราษฎร์ธานี,สุราษฎร์ธานี,2025-09-01,1814711.3
4,5551018,ชุมพร,หลังสวน,2025-09-01,371005.0
4,5551026,กระบี่,อ่าวลึก,2025-09-01,92751.0
4,5551033,สุราษฎร์ธานี,เกาะพะงัน,2025-09-01,128135.0
4,5551013,สุราษฎร์ธานี,เกาะสมุย,2025-09-01,673199.0
4,5551014,สุราษฎร์ธานี,เวียงสระ,2025-09-01,165944.0
4,5551016,สุราษฎร์ธานี,ไชยา,2025-09-01,90662.0
5,5552021,ตรัง,กันตัง,2025-09-01,234256.0
5,5552018,ตรัง,ตรัง,2025-09-01,377461.0
5,5552027,นราธิวาส,นราธิวาส,2025-09-01,511674.0
5,5552014,สงขลา,นาทวี,2025-09-01,87184.0
5,5552030,สงขลา,พังลา,2025-09-01,95399.0
5,5552016,พัทลุง,พัทลุง,2025-09-01,396142.0
5,5552024,ยะลา,ยะหา,2025-09-01,62501.0
5,5552020,ตรัง,ย่านตาขาว,2025-09-01,131222.0
5,5552015,สงขลา,ระโนด,2025-09-01,43903.0
5,5552028,นราธิวาส,รือเสาะ,2025-09-01,47978.0
5,5552023,สตูล,ละงู,2025-09-01,186451.0
5,5552011,สงขลา,สงขลา,2025-09-01,1564784.0
5,5552022,สตูล,สตูล,2025-09-01,351053.0
5,5552013,สงขลา,สะเดา,2025-09-01,451894.0
5,5552026,ปัตตานี,สายบุรี,2025-09-01,49370.0
5,5552029,นราธิวาส,สุไหงโก-ลก,2025-09-01,253096.68
5,5552012,สงขลา,หาดใหญ่,2025-09-01,2162300.0
5,5552019,ตรัง,ห้วยยอด,2025-09-01,184073.0
5,5552017,พัทลุง,เขาชัยสน,2025-09-01,47766.0
5,5552025,ยะลา,เบตง,2025-09-01,250467.0
6,5521016,ขอนแก่น,กระนวน,2025-09-01,234864.0
6,5521019,กาฬสินธุ์,กาฬสินธุ์,2025-09-01,559698.0
6,5521020,กาฬสินธุ์,กุฉินารายณ์,2025-09-01,88398.0
6,5521011,ขอนแก่น,ขอนแก่น,2025-09-01,3030113.0
6,5521026,ชัยภูมิ,จัตุรัส,2025-09-01,263686.0
6,5521015,ขอนแก่น,ชนบท,2025-09-01,260090.0
6,5521024,ชัยภูมิ,ชัยภูมิ,2025-09-01,789822.0
6,5521013,ขอนแก่น,ชุมแพ,2025-09-01,344885.0
6,5521014,ขอนแก่น,น้ำพอง,2025-09-01,432100.08
6,5521029,ชัยภูมิ,บำเหน็จณรงค์,2025-09-01,223925.0
6,5521012,ขอนแก่น,บ้านไผ่,2025-09-01,304732.0
6,5521023,มหาสารคาม,พยัคฆภูมิพิสัย,2025-09-01,141817.0
6,5521028,ชัยภูมิ,ภูเขียว,2025-09-01,209562.0
6,5521022,มหาสารคาม,มหาสารคาม,2025-09-01,1149698.0
6,5521030,ร้อยเอ็ด,ร้อยเอ็ด,2025-09-01,718812.0
6,5521021,กาฬสินธุ์,สมเด็จ,2025-09-01,125360.0
6,5521032,ร้อยเอ็ด,สุวรรณภูมิ,2025-09-01,109540.0
6,5521027,ชัยภูมิ,หนองบัวแดง,2025-09-01,129933.0
6,5521017,ขอนแก่น,หนองเรือ,2025-09-01,198898.0
6,5521018,ขอนแก่น,เมืองพล,2025-09-01,207775.0
6,5521025,ชัยภูมิ,แก้งคร้อ,2025-09-01,192915.0
6,5521031,ร้อยเอ็ด,โพนทอง,2025-09-01,147874.0
7,5522012,อุดรธานี,กุมภวาปี,2025-09-01,300804.0
7,5522018,เลย,ด่านซ้าย,2025-09-01,79572.0
7,5522028,นครพนม,ธาตุพนม,2025-09-01,188248.0
7,5522027,นครพนม,นครพนม,2025-09-01,352719.0
7,5522021,บึงกาฬ,บึงกาฬ,2025-09-01,156473.0
7,5522014,อุดรธานี,บ้านดุง,2025-09-01,180700.0
7,5522013,อุดรธานี,บ้านผือ,2025-09-01,160301.0
7,5522029,นครพนม,บ้านแพง,2025-09-01,70798.0
7,5522026,สกลนคร,พังโคน,2025-09-01,203223.0
7,5522019,เลย,วังสะพุง,2025-09-01,173201.0
7,5522030,นครพนม,ศรีสงคราม,2025-09-01,103902.0
7,5522022,หนองคาย,ศรีเชียงใหม่,2025-09-01,88211.0
7,5522024,สกลนคร,สกลนคร,2025-09-01,612976.0
7,5522025,สกลนคร,สว่างแดนดิน,2025-09-01,177414.0
7,5522020,หนองคาย,หนองคาย,2025-09-01,550236.0
7,5522015,หนองบัวลำภู,หนองบัวลำภู,2025-09-01,287353.0
7,5522011,อุดรธานี,อุดรธานี,2025-09-01,2174960.0
7,5522017,เลย,เชียงคาน,2025-09-01,174819.0
7,5522016,เลย,เลย,2025-09-01,533787.0
7,5522023,หนองคาย,โพนพิสัย,2025-09-01,143156.0
8,5532029,ศรีสะเกษ,กันทรลักษ์,2025-09-01,110371.0
8,5532022,บุรีรัมย์,นางรอง,2025-09-01,221984.0
8,5532019,บุรีรัมย์,บุรีรัมย์,2025-09-01,862063.0
8,5532012,อุบลราชธานี,พิบูลมังสาหาร,2025-09-01,109242.0
8,5532018,ยโสธร,มหาชนะชัย,2025-09-01,104990.0
8,5532030,มุกดาหาร,มุกดาหาร,2025-09-01,439524.0
8,5532016,ยโสธร,ยโสธร,2025-09-01,285333.0
8,5532026,สุรินทร์,รัตนบุรี,2025-09-01,173728.0
8,5532023,บุรีรัมย์,ละหานทราย,2025-09-01,193347.0
8,5532021,บุรีรัมย์,ลำปลายมาศ,2025-09-01,109378.0
8,5532028,ศรีสะเกษ,ศรีสะเกษ,2025-09-01,759328.0
8,5532025,สุรินทร์,ศีขรภูมิ,2025-09-01,157600.0
8,5532020,บุรีรัมย์,สตึก,2025-09-01,122023.0
8,5532027,สุรินทร์,สังขะ,2025-09-01,190282.0
8,5532024,สุรินทร์,สุรินทร์,2025-09-01,846100.0
8,5532015,อำนาจเจริญ,อำนาจเจริญ,2025-09-01,240888.0
8,5532011,อุบลราชธานี,อุบลราชธานี,2025-09-01,1531310.0
8,5532014,อุบลราชธานี,เขมราฐ,2025-09-01,149336.0
8,5532013,อุบลราชธานี,เดชอุดม,2025-09-01,170837.0
8,5532017,ยโสธร,เลิงนกทา,2025-09-01,119191.0
9,5511017,เชียงใหม่,จอมทอง,2025-09-01,96529.0
9,5511031,พะเยา,จุน,2025-09-01,107495.0
9,5511029,น่าน,ท่าวังผา,2025-09-01,99568.0
9,5511028,น่าน,น่าน,2025-09-01,399740.0
9,5511021,ลำพูน,บ้านโฮ่ง,2025-09-01,20112.0
9,5511016,เชียงใหม่,ฝาง,2025-09-01,121022.0
9,5511030,พะเยา,พะเยา,2025-09-01,507429.0
9,5511033,เชียงราย,พาน,2025-09-01,152765.0
9,5511027,แพร่,ร้องกวาง,2025-09-01,59855.0
9,5511022,ลำปาง,ลำปาง,2025-09-01,840903.0
9,5511020,ลำพูน,ลำพูน,2025-09-01,350506.0
9,5511013,เชียงใหม่,สันกำแพง,2025-09-01,340013.0
9,5511012,เชียงใหม่,ฮอด,2025-09-01,60486.0
9,5511023,ลำปาง,เกาะคา,2025-09-01,104231.0
9,5511032,เชียงราย,เชียงราย,2025-09-01,803560.58
9,5511011,เชียงใหม่,เชียงใหม่,2025-09-01,3445386.0
9,5511026,แพร่,เด่นชัย,2025-09-01,98698.0
9,5511024,ลำปาง,เถิน,2025-09-01,125705.0
9,5511034,เชียงราย,เทิง,2025-09-01,58224.0
9,5511035,เชียงราย,เวียงเชียงของ,2025-09-01,80301.0
9,5511025,แพร่,แพร่,2025-09-01,244237.0
9,5511037,เชียงราย,แม่ขะจาน,2025-09-01,66679.0
9,5511014,เชียงใหม่,แม่ริม,2025-09-01,517382.0
9,5511019,แม่ฮ่องสอน,แม่สะเรียง,2025-09-01,121666.0
9,5511036,เชียงราย,แม่สาย,2025-09-01,423874.0
9,5511018,แม่ฮ่องสอน,แม่ฮ่องสอน,2025-09-01,175353.0
9,5511015,เชียงใหม่,แม่แตง,2025-09-01,161559.0
10,5512017,กำแพงเพชร,กำแพงเพชร,2025-09-01,552212.0
10,5512018,กำแพงเพชร,ขาณุวรลักษบุรี,2025-09-01,116020.0
10,5512034,เพชรบูรณ์,ชนแดน,2025-09-01,67288.0
10,5512015,ชัยนาท,ชัยนาท,2025-09-01,259496.0
10,5512031,พิจิตร,ตะพานหิน,2025-09-01,158457.0
10,5512019,ตาก,ตาก,2025-09-01,547532.0
10,5512022,สุโขทัย,ทุ่งเสลี่ยม,2025-09-01,67482.0
10,5512012,นครสวรรค์,ท่าตะโก,2025-09-01,208211.0
10,5512011,นครสวรรค์,นครสวรรค์,2025-09-01,619662.0
10,5512028,พิษณุโลก,นครไทย,2025-09-01,97626.0
10,5512030,พิจิตร,บางมูลนาก,2025-09-01,95812.0
10,5512014,นครสวรรค์,พยุหะคีรี,2025-09-01,208242.0
10,5512029,พิจิตร,พิจิตร,2025-09-01,507313.0
10,5512027,พิษณุโลก,พิษณุโลก,2025-09-01,654934.0
10,5512013,นครสวรรค์,ลาดยาว,2025-09-01,120787.0
10,5512036,เพชรบูรณ์,วิเชียรบุรี,2025-09-01,142218.0
10,5512025,สุโขทัย,ศรีสัชนาลัย,2025-09-01,122128.0
10,5512023,สุโขทัย,ศรีสำโรง,2025-09-01,50470.0
10,5512024,สุโขทัย,สวรรคโลก,2025-09-01,126626.0
10,5512021,สุโขทัย,สุโขทัย,2025-09-01,386318.0
10,5512035,เพชรบูรณ์,หนองไผ่,2025-09-01,135471.0
10,5512033,เพชรบูรณ์,หล่มสัก,2025-09-01,234502.38
10,5512026,อุตรดิตถ์,อุตรดิตถ์,2025-09-01,77210.0
10,5512016,อุทัยธานี,อุทัยธานี,2025-09-01,220237.0
10,5512032,เพชรบูรณ์,เพชรบูรณ์,2025-09-01,358047.0
10,5512020,ตาก,แม่สอด,2025-09-01,805510.0
1,5531032,ปราจีนบุรี,กบินทร์บุรี,2025-10-01,293413.0
1,5531025,จันทบุรี,ขลุง,2025-10-01,233970.0
1,5531027,ตราด,คลองใหญ่,2025-10-01,63425.0
1,5531024,จันทบุรี,จันทบุรี,2025-10-01,1140157.0
1,5531017,ฉะเชิงเทรา,ฉะเชิงเทรา,2025-10-01,837219.0
1,5531011,ชลบุรี,ชลบุรี,2025-10-01,3733950.0
1,5531026,ตราด,ตราด,2025-10-01,489770.0
1,5531019,ฉะเชิงเทรา,บางคล้า,2025-10-01,1647313.0
1,5531018,ฉะเชิงเทรา,บางปะกง,2025-10-01,1128129.0
1,5531022,ระยอง,บ้านฉาง,2025-10-01,2262698.0
1,5531013,ชลบุรี,บ้านบึง,2025-10-01,1282967.0
1,5531031,ปราจีนบุรี,ปราจีนบุรี,2025-10-01,759524.0
1,5531023,ระยอง,ปากน้ำประแสร์,2025-10-01,406572.0
1,5531020,ฉะเชิงเทรา,พนมสารคาม,2025-10-01,525905.0
1,5531014,ชลบุรี,พนัสนิคม,2025-10-01,1702624.0
1,5531012,ชลบุรี,พัทยา,2025-10-01,4425474.0
1,5531021,ระยอง,ระยอง,2025-10-01,1573915.0
1,5531029,สระแก้ว,วัฒนานคร,2025-10-01,108099.0
1,5531015,ชลบุรี,ศรีราชา,2025-10-01,1488069.0
1,5531028,สระแก้ว,สระแก้ว,2025-10-01,299556.0
1,5531030,สระแก้ว,อรัญประเทศ,2025-10-01,348856.0
1,5531016,ชลบุรี,แหลมฉบัง,2025-10-01,1971000.0
2,5541031,นครราชสีมา,ครบุรี,2025-10-01,138207.0
2,5541039,ปทุมธานี,คลองหลวง,2025-10-01,2890528.0
2,5541017,ลพบุรี,ชัยบาดาล,2025-10-01,193351.0
2,5541036,นครราชสีมา,ชุมพวง,2025-10-01,94857.0
2,5541038,นครราชสีมา,ด่านขุนทด,2025-10-01,155166.0
2,5541024,พระนครศรีอยุธยา,ท่าเรือ,2025-10-01,130945.0
2,5541040,ปทุมธานี,ธัญบุรี,2025-10-01,1807241.0
2,5541027,นครนายก,นครนายก,2025-10-01,343292.0
2,5541029,นครราชสีมา,นครราชสีมา,2025-10-01,836930.0
2,5541028,นครนายก,บ้านนา,2025-10-01,300943.0
2,5541014,สระบุรี,บ้านหมอ,2025-10-01,77511.0
2,5541016,ลพบุรี,บ้านหมี่,2025-10-01,296894.0
2,5541025,ปทุมธานี,ปทุมธานี,2025-10-01,2272042.0
2,5541033,นครราชสีมา,ปักธงชัย,2025-10-01,224511.0
2,5541030,นครราชสีมา,ปากช่อง,2025-10-01,385463.0
2,5541022,พระนครศรีอยุธยา,ผักไห่,2025-10-01,40182.0
2,5541021,พระนครศรีอยุธยา,พระนครศรีอยุธยา,2025-10-01,2341846.0
2,5541011,สระบุรี,พระพุทธบาท,2025-10-01,364583.0
2,5541035,นครราชสีมา,พิมาย,2025-10-01,212500.0
2,5541013,สระบุรี,มวกเหล็ก,2025-10-01,482590.0
2,5541026,ปทุมธานี,รังสิต,2025-10-01,4025370.0
2,5541015,ลพบุรี,ลพบุรี,2025-10-01,1171478.0
2,5541020,อ่างทอง,วิเศษชัยชาญ,2025-10-01,81530.0
2,5541018,สิงห์บุรี,สิงห์บุรี,2025-10-01,219595.0
2,5541032,นครราชสีมา,สีคิ้ว,2025-10-01,766596.0
2,5541012,สระบุรี,หนองแค,2025-10-01,829239.0
2,5541019,อ่างทอง,อ่างทอง,2025-10-01,235704.0
2,5541023,พระนครศรีอยุธยา,เสนา,2025-10-01,243881.0
2,5541034,นครราชสีมา,โชคชัย,2025-10-01,286240.0
2,5541037,นครราชสีมา,โนนสูง,2025-10-01,130922.0
3,5542024,กาญจนบุรี,กาญจนบุรี,2025-10-01,630746.0
3,5542031,ประจวบคีรีขันธ์,กุยบุรี,2025-10-01,366629.0
3,5542022,สุพรรณบุรี,ด่านช้าง,2025-10-01,119741.0
3,5542027,กาญจนบุรี,ท่ามะกา,2025-10-01,208127.0
3,5542033,นครปฐม,นครปฐม,2025-10-01,575965.0
3,5542032,ประจวบคีรีขันธ์,บางสะพาน,2025-10-01,230181.0
3,5542011,ราชบุรี,บ้านโป่ง,2025-10-01,200436.0
3,5542029,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,2025-10-01,320382.0
3,5542030,ประจวบคีรีขันธ์,ปราณบุรี,2025-10-01,854142.0
3,5542013,ราชบุรี,ปากท่อ,2025-10-01,499591.0
3,5542026,กาญจนบุรี,พนมทวน,2025-10-01,154376.0
3,5542014,ราชบุรี,ราชบุรี,2025-10-01,658491.0
3,5542020,สุพรรณบุรี,ศรีประจันต์,2025-10-01,87875.0
3,5542015,สมุทรสงคราม,สมุทรสงคราม,2025-10-01,901799.0
3,5542016,สมุทรสาคร,สมุทรสาคร,2025-10-01,5561297.0
3,5542012,ราชบุรี,สวนผึ้ง,2025-10-01,114008.0
3,5542018,นครปฐม,สามพราน,2025-10-01,1038847.0
3,5542019,สุพรรณบุรี,สุพรรณบุรี,2025-10-01,569039.0
3,5542023,สุพรรณบุรี,อู่ทอง,2025-10-01,367133.0
3,5542017,สมุทรสาคร,อ้อมน้อย,2025-10-01,2608122.0
3,5542021,สุพรรณบุรี,เดิมบางนางบวช,2025-10-01,184214.0
3,5542028,เพชรบุรี,เพชรบุรี,2025-10-01,1222748.0
3,5542025,กาญจนบุรี,เลาขวัญ,2025-10-01,122591.0
4,5551025,กระบี่,กระบี่,2025-10-01,825363.0
4,5551012,สุราษฎร์ธานี,กาญจนดิษฐ์,2025-10-01,296612.81
4,5551031,นครศรีธรรมราช,ขนอม,2025-10-01,139430.0
4,5551034,กระบี่,คลองท่อม,2025-10-01,101503.0
4,5551030,นครศรีธรรมราช,จันดี,2025-10-01,128678.0
4,5551028,นครศรีธรรมราช,ชะอวด,2025-10-01,98501.0
4,5551017,ชุมพร,ชุมพร,2025-10-01,800617.0
4,5551022,พังงา,ตะกั่วป่า,2025-10-01,148225.0
4,5551027,นครศรีธรรมราช,ทุ่งสง,2025-10-01,486193.0
4,5551019,ชุมพร,ท่าแซะ,2025-10-01,89670.0
4,5551023,พังงา,ท้ายเหมือง,2025-10-01,87748.0
4,5551032,นครศรีธรรมราช,นครศรีธรรมราช,2025-10-01,243843.0
4,5551015,สุราษฎร์ธานี,บ้านตาขุน,2025-10-01,85378.0
4,5551029,นครศรีธรรมราช,ปากพนัง,2025-10-01,245770.0
4,5551021,พังงา,พังงา,2025-10-01,225643.0
4,5551024,ภูเก็ต,ภูเก็ต,2025-10-01,1998352.0
4,5551020,ระนอง,ระนอง,2025-10-01,444410.0
4,5551011,สุราษฎร์ธานี,สุราษฎร์ธานี,2025-10-01,1739272.0
4,5551018,ชุมพร,หลังสวน,2025-10-01,341075.0
4,5551026,กระบี่,อ่าวลึก,2025-10-01,89609.0
4,5551033,สุราษฎร์ธานี,เกาะพะงัน,2025-10-01,109976.0
4,5551013,สุราษฎร์ธานี,เกาะสมุย,2025-10-01,615913.0
4,5551014,สุราษฎร์ธานี,เวียงสระ,2025-10-01,161084.0
4,5551016,สุราษฎร์ธานี,ไชยา,2025-10-01,89069.0
5,5552021,ตรัง,กันตัง,2025-10-01,218841.0
5,5552018,ตรัง,ตรัง,2025-10-01,366580.0
5,5552027,นราธิวาส,นราธิวาส,2025-10-01,506690.0
5,5552014,สงขลา,นาทวี,2025-10-01,81751.0
5,5552030,สงขลา,พังลา,2025-10-01,90040.0
5,5552016,พัทลุง,พัทลุง,2025-10-01,384459.0
5,5552024,ยะลา,ยะหา,2025-10-01,59038.0
5,5552020,ตรัง,ย่านตาขาว,2025-10-01,125734.0
5,5552015,สงขลา,ระโนด,2025-10-01,43202.0
5,5552028,นราธิวาส,รือเสาะ,2025-10-01,48832.0
5,5552023,สตูล,ละงู,2025-10-01,179164.0
5,5552011,สงขลา,สงขลา,2025-10-01,1473566.0
5,5552022,สตูล,สตูล,2025-10-01,338776.0
5,5552013,สงขลา,สะเดา,2025-10-01,469365.0
5,5552026,ปัตตานี,สายบุรี,2025-10-01,47773.0
5,5552029,นราธิวาส,สุไหงโก-ลก,2025-10-01,244024.0
5,5552012,สงขลา,หาดใหญ่,2025-10-01,2100043.0
5,5552019,ตรัง,ห้วยยอด,2025-10-01,176814.0
5,5552017,พัทลุง,เขาชัยสน,2025-10-01,48437.0
5,5552025,ยะลา,เบตง,2025-10-01,237843.0
6,5521016,ขอนแก่น,กระนวน,2025-10-01,233412.0
6,5521019,กาฬสินธุ์,กาฬสินธุ์,2025-10-01,542491.0
6,5521020,กาฬสินธุ์,กุฉินารายณ์,2025-10-01,81876.0
6,5521011,ขอนแก่น,ขอนแก่น,2025-10-01,2905793.0
6,5521026,ชัยภูมิ,จัตุรัส,2025-10-01,244582.0
6,5521015,ขอนแก่น,ชนบท,2025-10-01,242599.0
6,5521024,ชัยภูมิ,ชัยภูมิ,2025-10-01,752849.0
6,5521013,ขอนแก่น,ชุมแพ,2025-10-01,318485.0
6,5521014,ขอนแก่น,น้ำพอง,2025-10-01,405160.0
6,5521029,ชัยภูมิ,บำเหน็จณรงค์,2025-10-01,204886.0
6,5521012,ขอนแก่น,บ้านไผ่,2025-10-01,286725.0
6,5521023,มหาสารคาม,พยัคฆภูมิพิสัย,2025-10-01,138511.0
6,5521028,ชัยภูมิ,ภูเขียว,2025-10-01,187734.0
6,5521022,มหาสารคาม,มหาสารคาม,2025-10-01,1103195.0
6,5521030,ร้อยเอ็ด,ร้อยเอ็ด,2025-10-01,670769.84
6,5521021,กาฬสินธุ์,สมเด็จ,2025-10-01,117983.0
6,5521032,ร้อยเอ็ด,สุวรรณภูมิ,2025-10-01,108466.0
6,5521027,ชัยภูมิ,หนองบัวแดง,2025-10-01,124948.0
6,5521017,ขอนแก่น,หนองเรือ,2025-10-01,192459.0
6,5521018,ขอนแก่น,เมืองพล,2025-10-01,194421.0
6,5521025,ชัยภูมิ,แก้งคร้อ,2025-10-01,185089.0
6,5521031,ร้อยเอ็ด,โพนทอง,2025-10-01,138092.0
7,5522012,อุดรธานี,กุมภวาปี,2025-10-01,288476.0
7,5522018,เลย,ด่านซ้าย,2025-10-01,76869.0
7,5522028,นครพนม,ธาตุพนม,2025-10-01,182773.0
7,5522027,นครพนม,นครพนม,2025-10-01,350743.0
7,5522021,บึงกาฬ,บึงกาฬ,2025-10-01,149396.0
7,5522014,อุดรธานี,บ้านดุง,2025-10-01,172646.0
7,5522013,อุดรธานี,บ้านผือ,2025-10-01,155589.0
7,5522029,นครพนม,บ้านแพง,2025-10-01,69055.0
7,5522026,สกลนคร,พังโคน,2025-10-01,192975.0
7,5522019,เลย,วังสะพุง,2025-10-01,163085.0
7,5522030,นครพนม,ศรีสงคราม,2025-10-01,99143.0
7,5522022,หนองคาย,ศรีเชียงใหม่,2025-10-01,86675.0
7,5522024,สกลนคร,สกลนคร,2025-10-01,589914.0
7,5522025,สกลนคร,สว่างแดนดิน,2025-10-01,165708.0
7,5522020,หนองคาย,หนองคาย,2025-10-01,533832.0
7,5522015,หนองบัวลำภู,หนองบัวลำภู,2025-10-01,272008.0
